lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847353384758558476474,2022,Fast-Staal-Noesen,CAR,line,5on5,5,1404.0,33.0,0.38,0.36,0.35,9.37,0.91,0.59,2.91,0.32,4.92,3.36,0.9,0.87,0.85,7.0,6.0,6.0,19.0,0.0,1.0,0.0,1.0,0.0,4.0,7.0,7.0,13.0,1.0,2.0,17.0,17.0,5.0,6.0,11.0,0.0,2.0,0.34,0.0,0.57,0.0,0.0,0.0,18.67,13.0,12.63,3.0,0.12,0.21,0.21,0.82,0.78,0.78,17.03,1.52,1.06,4.3,0.55,9.53,7.04,1.49,1.52,1.49,15.0,9.0,10.0,34.0,1.0,0.0,0.0,4.0,0.0,11.0,8.0,14.0,23.0,1.0,2.0,13.0,13.0,3.0,7.0,16.0,6.0,2.0,0.36,0.58,0.57,0.0,1.0,0.0,33.11,24.0,23.97,3.0,0.22,0.0,0.0,1.74,1.74,1.71
84764638476856,2022,Brodin-Dumba,MIN,pairing,5on5,6,5510.0,7.0,0.5,0.51,0.51,46.59,3.81,2.86,10.48,1.52,25.89,20.44,3.72,3.79,3.7,45.0,20.0,32.0,97.0,2.0,3.0,1.0,10.0,3.0,21.0,26.0,43.0,63.0,6.0,12.0,40.0,67.0,12.0,14.0,50.0,12.0,3.0,1.35,1.52,0.95,0.0,1.0,1.0,94.11,65.0,63.45,6.0,0.59,0.69,0.69,3.72,3.67,3.62,44.69,3.83,2.8,10.61,1.45,24.97,19.33,3.77,3.92,3.87,36.0,27.0,30.0,93.0,2.0,2.0,0.0,7.0,2.0,20.0,30.0,34.0,61.0,9.0,18.0,53.0,44.0,3.0,11.0,47.0,10.0,6.0,1.18,1.12,1.53,0.0,2.0,0.0,95.65,63.0,64.35,6.0,0.58,0.48,0.48,3.93,4.02,3.99
84716868477986,2022,Staal-Montour,FLA,pairing,5on5,21,20247.0,37.0,0.43,0.48,0.45,168.84,14.96,11.43,41.88,5.56,90.2,64.98,14.29,15.22,14.52,148.0,81.0,114.0,343.0,10.0,14.0,1.0,26.0,7.0,86.0,86.0,138.0,219.0,16.0,32.0,173.0,194.0,58.0,75.0,166.0,44.0,19.0,4.64,5.32,5.0,6.0,0.0,4.0,342.58,229.0,229.12,46.0,2.39,2.76,3.23,14.12,14.33,13.95,205.63,19.81,14.37,50.15,6.65,110.71,79.31,18.56,19.81,18.58,209.0,72.0,85.0,366.0,12.0,23.0,4.0,61.0,9.0,72.0,104.0,197.0,269.0,20.0,40.0,236.0,189.0,42.0,75.0,201.0,55.0,25.0,5.83,6.9,7.08,6.0,1.0,5.0,367.42,281.0,281.78,40.0,3.0,5.7,5.7,17.11,17.13,16.84
847848384793188482720,2022,Knies-Matthews-Marner,TOR,line,5on5,7,862.0,79.0,0.65,0.69,0.7,9.99,0.85,0.7,2.36,0.31,5.81,3.97,0.84,0.83,0.82,9.0,5.0,4.0,18.0,1.0,1.0,0.0,2.0,0.0,5.0,5.0,8.0,13.0,0.0,0.0,7.0,7.0,0.0,3.0,11.0,3.0,0.0,0.4,0.45,0.0,0.0,1.0,0.0,17.85,14.0,13.67,2.0,0.15,0.18,0.18,0.81,0.78,0.78,4.42,0.45,0.31,1.05,0.14,2.34,1.72,0.43,0.5,0.48,5.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,6.0,14.0,4.0,3.0,5.0,0.0,1.0,0.24,0.0,0.2,1.0,0.0,0.0,8.82,6.0,6.74,2.0,0.07,0.0,0.0,0.51,0.57,0.55
847418984788438483570,2022,Meyers-Eller-Malgin,COL,line,5on5,5,1020.0,34.0,0.57,0.58,0.61,13.98,0.95,0.89,3.16,0.42,7.71,5.87,0.93,0.94,0.91,15.0,4.0,3.0,22.0,0.0,0.0,0.0,3.0,0.0,8.0,8.0,15.0,19.0,1.0,2.0,5.0,21.0,2.0,1.0,15.0,4.0,0.0,0.37,0.58,0.0,0.0,0.0,0.0,21.79,19.0,18.72,1.0,0.18,0.0,0.0,1.13,1.12,1.09,8.8,0.73,0.54,2.37,0.38,4.8,3.19,0.72,0.68,0.68,9.0,3.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,9.0,12.0,2.0,4.0,4.0,12.0,2.0,3.0,9.0,2.0,1.0,0.22,0.22,0.29,0.0,0.0,0.0,16.1,12.0,11.85,2.0,0.11,0.29,0.29,0.55,0.53,0.52
847841484815598482110,2022,Mercer-Hughes-Meier,NJD,line,5on5,5,1126.0,71.0,0.31,0.42,0.45,11.84,0.84,0.93,2.59,0.4,7.62,4.63,0.83,0.83,0.83,12.0,5.0,3.0,20.0,5.0,0.0,0.0,1.0,1.0,8.0,2.0,7.0,12.0,1.0,2.0,8.0,10.0,3.0,7.0,14.0,3.0,0.0,0.49,0.35,0.0,4.0,1.0,0.0,20.8,17.0,17.24,3.0,0.19,0.0,0.0,1.02,1.02,1.02,15.94,1.89,1.02,3.83,0.54,7.64,6.07,1.78,1.97,1.86,15.0,6.0,7.0,28.0,1.0,1.0,0.0,1.0,0.0,11.0,7.0,14.0,20.0,1.0,2.0,7.0,10.0,3.0,3.0,12.0,5.0,4.0,0.39,0.59,0.91,0.0,0.0,1.0,29.16,21.0,21.61,2.0,0.22,0.23,0.23,1.88,1.97,1.91
84716868479578,2022,Staal-Fitzgerald,FLA,pairing,5on5,2,681.0,7.0,0.59,0.41,0.47,6.2,0.63,0.43,1.47,0.19,3.04,2.23,0.6,0.61,0.58,6.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,7.0,0.0,0.0,7.0,8.0,3.0,2.0,5.0,2.0,1.0,0.15,0.23,0.24,0.0,1.0,0.0,8.29,8.0,7.67,2.0,0.09,0.11,0.11,0.61,0.59,0.58,6.28,0.44,0.39,1.33,0.22,3.63,2.98,0.44,0.46,0.46,6.0,3.0,4.0,13.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,7.0,0.0,0.0,5.0,6.0,6.0,3.0,7.0,2.0,0.0,0.26,0.19,0.0,1.0,1.0,0.0,14.32,9.0,9.55,3.0,0.08,0.0,0.0,0.52,0.54,0.54
84769178480865,2022,Pelech-Dobson,NYI,pairing,5on5,6,3971.0,9.0,0.54,0.55,0.57,42.22,3.81,3.06,10.66,1.44,23.41,16.63,3.65,3.83,3.68,39.0,20.0,19.0,78.0,3.0,6.0,0.0,7.0,1.0,22.0,20.0,36.0,56.0,2.0,4.0,48.0,29.0,10.0,17.0,41.0,15.0,3.0,0.96,2.08,0.77,0.0,2.0,1.0,77.71,59.0,59.21,9.0,0.64,0.78,0.78,3.66,3.69,3.65,31.95,3.19,2.18,8.12,1.01,17.57,11.94,2.99,3.2,3.0,30.0,14.0,20.0,64.0,3.0,3.0,0.0,8.0,0.0,13.0,17.0,27.0,41.0,5.0,10.0,38.0,43.0,15.0,21.0,31.0,9.0,4.0,0.69,1.31,1.18,2.0,1.0,0.0,63.78,44.0,44.25,12.0,0.46,0.71,0.71,2.94,2.93,2.79
848007884815548482109,2022,Lafrenire-Chytil-Kakko,NYR,line,5on5,7,3077.0,28.0,0.51,0.58,0.55,31.44,2.22,1.99,8.19,1.07,17.04,12.49,2.19,2.22,2.18,27.0,16.0,19.0,62.0,1.0,3.0,0.0,2.0,1.0,23.0,13.0,26.0,42.0,0.0,0.0,24.0,31.0,6.0,2.0,35.0,8.0,0.0,1.07,1.15,0.0,1.0,0.0,0.0,62.21,43.0,43.04,1.0,0.41,0.23,0.23,2.4,2.4,2.39,26.24,2.1,1.71,6.47,0.86,14.01,9.85,2.06,2.09,2.05,24.0,11.0,10.0,45.0,1.0,2.0,0.0,1.0,0.0,18.0,13.0,23.0,34.0,5.0,10.0,19.0,35.0,4.0,10.0,25.0,8.0,2.0,0.64,0.95,0.51,0.0,0.0,1.0,44.89,35.0,35.17,3.0,0.36,0.23,0.23,2.24,2.24,2.22
84740138480246,2022,Cole-Perbix,TBL,pairing,5on5,6,1638.0,42.0,0.45,0.47,0.45,10.16,1.26,0.82,2.19,0.32,5.41,4.0,1.24,1.3,1.28,11.0,3.0,8.0,22.0,2.0,1.0,0.0,3.0,0.0,5.0,3.0,9.0,12.0,4.0,11.0,15.0,25.0,4.0,3.0,6.0,7.0,1.0,0.19,0.84,0.22,0.0,2.0,0.0,21.66,14.0,14.37,1.0,0.17,0.14,0.14,1.29,1.33,1.31,12.94,1.55,0.87,2.89,0.4,6.43,4.86,1.5,1.56,1.51,16.0,1.0,8.0,25.0,3.0,2.0,1.0,3.0,0.0,4.0,5.0,13.0,14.0,4.0,11.0,11.0,16.0,5.0,7.0,10.0,5.0,2.0,0.32,0.64,0.6,1.0,1.0,1.0,25.95,17.0,17.13,7.0,0.18,0.6,0.6,1.14,1.14,1.13
84764678478840,2022,Oleksiak-Borgen,SEA,pairing,5on5,14,11493.0,30.0,0.36,0.44,0.45,79.83,5.89,5.01,20.86,2.7,45.28,33.26,5.83,5.94,5.88,68.0,45.0,49.0,162.0,4.0,3.0,0.0,11.0,2.0,48.0,45.0,64.0,109.0,12.0,24.0,76.0,155.0,29.0,20.0,93.0,14.0,6.0,2.46,1.61,1.82,3.0,1.0,0.0,165.95,113.0,114.94,14.0,1.03,1.04,1.04,5.88,6.01,5.98,97.48,10.47,6.65,25.48,3.35,52.18,37.86,9.97,10.47,9.97,86.0,50.0,74.0,210.0,11.0,13.0,3.0,12.0,4.0,53.0,43.0,75.0,125.0,8.0,16.0,107.0,98.0,26.0,36.0,102.0,18.0,16.0,3.19,2.41,4.87,4.0,5.0,2.0,207.61,136.0,134.78,21.0,1.39,3.81,3.81,8.05,8.02,7.87
84768538476931,2022,Rielly-Mccabe,TOR,pairing,5on5,10,925.0,72.0,0.43,0.36,0.35,4.42,0.29,0.25,1.09,0.13,2.21,2.04,0.29,0.29,0.29,4.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,6.0,6.0,12.0,2.0,10.0,1.0,4.0,5.0,1.0,0.0,0.13,0.16,0.0,0.0,0.0,0.0,11.75,6.0,5.94,2.0,0.05,0.0,0.0,0.34,0.34,0.34,7.91,0.38,0.43,2.2,0.27,4.52,3.2,0.38,0.4,0.39,9.0,2.0,10.0,21.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,8.0,10.0,6.0,12.0,3.0,8.0,7.0,4.0,10.0,1.0,0.0,0.27,0.11,0.0,1.0,0.0,0.0,21.88,11.0,11.57,2.0,0.09,0.0,0.0,0.47,0.49,0.49
847062184740348477930,2022,Maroon-Bellemare-Perry,TBL,line,5on5,6,2170.0,25.0,0.71,0.62,0.61,17.32,1.47,1.27,4.58,0.56,8.86,6.27,1.41,1.52,1.46,12.0,11.0,11.0,34.0,2.0,2.0,1.0,1.0,1.0,5.0,12.0,10.0,21.0,3.0,9.0,23.0,41.0,5.0,4.0,16.0,6.0,1.0,0.43,0.71,0.32,0.0,1.0,1.0,34.41,23.0,23.75,1.0,0.27,0.46,0.46,1.27,1.28,1.25,10.42,0.6,0.66,2.27,0.33,6.41,4.74,0.59,0.57,0.56,12.0,3.0,6.0,21.0,1.0,0.0,0.0,2.0,1.0,5.0,6.0,11.0,14.0,2.0,7.0,17.0,37.0,3.0,7.0,13.0,2.0,0.0,0.42,0.17,0.0,1.0,0.0,0.0,20.2,15.0,14.17,6.0,0.13,0.0,0.0,0.73,0.7,0.69
847576084774068480011,2022,Janmark-Bjugstad-Kostin,EDM,line,5on5,5,1096.0,37.0,0.44,0.42,0.42,5.73,0.68,0.42,1.19,0.18,3.25,2.28,0.68,0.69,0.68,5.0,3.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,7.0,1.0,2.0,9.0,28.0,3.0,4.0,6.0,1.0,1.0,0.29,0.15,0.24,0.0,0.0,1.0,11.55,8.0,8.35,2.0,0.09,0.0,0.0,0.77,0.77,0.77,8.32,0.85,0.55,1.83,0.22,4.36,3.2,0.84,0.82,0.81,9.0,2.0,4.0,15.0,1.0,1.0,1.0,2.0,0.0,5.0,2.0,8.0,10.0,4.0,8.0,4.0,17.0,1.0,2.0,10.0,0.0,1.0,0.37,0.0,0.48,0.0,0.0,1.0,13.96,11.0,10.51,2.0,0.11,0.48,0.48,0.48,0.47,0.47
847166984746138476907,2022,Maceachern-Stepan-Stastny,CAR,line,5on5,2,1139.0,7.0,0.52,0.58,0.48,10.15,0.71,0.61,2.64,0.31,5.75,3.98,0.71,0.7,0.69,12.0,2.0,8.0,22.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,12.0,14.0,0.0,0.0,18.0,5.0,5.0,0.0,11.0,3.0,0.0,0.33,0.39,0.0,0.0,0.0,0.0,21.98,14.0,13.96,0.0,0.13,0.0,0.0,0.84,0.82,0.82,10.85,0.67,0.71,2.44,0.32,6.39,4.48,0.66,0.65,0.64,12.0,3.0,1.0,16.0,0.0,0.0,0.0,3.0,1.0,8.0,3.0,12.0,15.0,1.0,2.0,11.0,11.0,1.0,3.0,11.0,4.0,0.0,0.24,0.42,0.0,0.0,0.0,0.0,15.19,15.0,14.45,2.0,0.15,0.0,0.0,0.81,0.79,0.78
847793584793148480185,2022,Tkachuk-Bennett-Luostarinen,FLA,line,5on5,10,1076.0,128.0,0.63,0.68,0.66,14.34,1.27,0.98,3.51,0.46,7.18,5.6,1.17,1.3,1.2,18.0,1.0,11.0,30.0,0.0,2.0,0.0,5.0,0.0,4.0,8.0,18.0,19.0,2.0,4.0,7.0,14.0,0.0,2.0,13.0,4.0,2.0,0.37,0.44,0.46,0.0,0.0,0.0,29.07,19.0,18.55,1.0,0.2,0.27,0.27,1.2,1.23,1.18,7.57,0.74,0.44,2.12,0.29,3.5,2.91,0.71,0.76,0.72,8.0,2.0,4.0,14.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,7.0,9.0,2.0,4.0,13.0,13.0,2.0,4.0,7.0,1.0,2.0,0.12,0.11,0.51,0.0,0.0,1.0,14.36,10.0,10.03,4.0,0.09,0.51,0.51,0.33,0.34,0.34
84775068480222,2022,Aho-Pulock,NYI,pairing,5on5,6,856.0,42.0,0.42,0.4,0.45,6.38,0.36,0.35,1.43,0.21,3.71,2.94,0.36,0.38,0.38,6.0,3.0,1.0,10.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,6.0,9.0,0.0,0.0,6.0,12.0,1.0,1.0,7.0,2.0,0.0,0.12,0.24,0.0,0.0,0.0,0.0,10.02,9.0,9.18,0.0,0.07,0.12,0.12,0.32,0.33,0.33,8.09,0.5,0.43,2.14,0.25,4.52,3.15,0.49,0.51,0.5,9.0,2.0,4.0,15.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,9.0,11.0,0.0,0.0,4.0,6.0,2.0,3.0,10.0,0.0,1.0,0.27,0.0,0.23,0.0,0.0,0.0,14.92,11.0,11.07,2.0,0.09,0.23,0.23,0.35,0.35,0.35
84778108481581,2022,Harley-Hanley,DAL,pairing,5on5,13,7709.0,39.0,0.66,0.58,0.58,67.06,5.44,4.5,17.33,2.24,35.93,26.56,5.33,5.64,5.53,64.0,28.0,32.0,124.0,9.0,8.0,0.0,11.0,1.0,29.0,34.0,55.0,83.0,9.0,18.0,48.0,63.0,14.0,19.0,69.0,19.0,4.0,1.95,2.54,0.95,3.0,6.0,0.0,126.29,92.0,93.64,8.0,0.93,1.11,1.11,5.26,5.48,5.44,47.6,2.86,2.85,11.54,1.47,26.45,20.82,2.83,2.83,2.8,42.0,24.0,25.0,91.0,4.0,1.0,0.0,4.0,4.0,30.0,23.0,38.0,62.0,5.0,10.0,34.0,75.0,24.0,22.0,54.0,12.0,0.0,1.32,1.54,0.0,2.0,2.0,0.0,89.57,66.0,64.89,14.0,0.58,0.07,0.07,3.37,3.34,3.31
84716778478038,2022,Toews-Johnson,COL,pairing,5on5,5,643.0,31.0,0.86,0.6,0.64,4.29,0.3,0.28,1.02,0.16,3.08,2.16,0.3,0.28,0.28,3.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,7.0,0.0,0.0,3.0,9.0,1.0,0.0,7.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,11.33,7.0,6.5,0.0,0.06,0.0,0.0,0.35,0.33,0.33,2.89,0.05,0.11,0.75,0.09,1.76,1.23,0.05,0.05,0.05,4.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,1.0,2.0,0.0,7.0,1.0,2.0,4.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8.34,4.0,4.06,2.0,0.02,0.0,0.0,0.07,0.07,0.07
847688284784278482093,2022,Teravainen-Aho-Jarvis,CAR,line,5on5,4,1381.0,25.0,0.5,0.7,0.66,13.09,0.72,0.81,3.69,0.49,7.87,5.41,0.72,0.71,0.71,14.0,5.0,9.0,28.0,1.0,0.0,0.0,3.0,0.0,6.0,9.0,13.0,18.0,1.0,2.0,19.0,19.0,6.0,4.0,18.0,1.0,0.0,0.57,0.15,0.0,1.0,0.0,0.0,28.12,19.0,19.11,2.0,0.17,0.0,0.0,0.89,0.88,0.88,6.99,0.74,0.64,1.4,0.25,4.03,2.95,0.74,0.77,0.77,9.0,1.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,9.0,10.0,2.0,4.0,11.0,21.0,6.0,4.0,7.0,2.0,1.0,0.24,0.28,0.21,0.0,0.0,0.0,12.04,10.0,9.99,3.0,0.13,0.0,0.0,0.87,0.9,0.9
847579484775038481641,2022,Kiviranta-Seguin-Domi,DAL,line,5on5,3,1051.0,12.0,0.57,0.47,0.46,8.84,0.74,0.67,2.37,0.32,5.19,3.7,0.72,0.69,0.68,9.0,4.0,3.0,16.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,8.0,12.0,1.0,2.0,9.0,10.0,5.0,3.0,9.0,4.0,0.0,0.28,0.46,0.0,1.0,0.0,0.0,15.1,13.0,12.38,0.0,0.14,0.09,0.09,0.79,0.74,0.74,10.66,0.56,0.53,2.58,0.36,5.89,5.08,0.56,0.54,0.54,12.0,3.0,3.0,18.0,1.0,0.0,0.0,1.0,0.0,9.0,4.0,11.0,14.0,0.0,0.0,7.0,10.0,2.0,2.0,14.0,1.0,0.0,0.48,0.08,0.0,0.0,1.0,0.0,17.82,15.0,14.82,1.0,0.11,0.0,0.0,0.67,0.65,0.65
847740784774938482113,2022,Duclair-Barkov-Lundell,FLA,line,5on5,4,1117.0,27.0,0.53,0.6,0.56,11.43,1.03,0.79,2.67,0.37,5.62,4.52,1.0,1.02,0.99,11.0,4.0,12.0,27.0,1.0,1.0,1.0,1.0,0.0,7.0,5.0,10.0,14.0,1.0,2.0,8.0,8.0,1.0,4.0,10.0,3.0,2.0,0.26,0.32,0.46,0.0,1.0,0.0,24.22,15.0,14.27,2.0,0.17,0.11,0.11,1.09,1.07,1.07,9.07,0.93,0.68,2.07,0.27,4.45,3.6,0.89,0.97,0.94,7.0,5.0,6.0,18.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,6.0,11.0,0.0,0.0,17.0,8.0,10.0,11.0,8.0,3.0,1.0,0.29,0.38,0.26,0.0,0.0,1.0,20.01,12.0,12.73,9.0,0.14,0.26,0.26,0.82,0.86,0.85
84763318477220,2022,Schmidt-Demelo,WPG,pairing,5on5,5,1383.0,27.0,0.33,0.41,0.4,9.53,0.51,0.57,2.33,0.35,5.59,4.65,0.5,0.48,0.47,9.0,5.0,5.0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,9.0,14.0,1.0,2.0,12.0,16.0,4.0,4.0,13.0,1.0,0.0,0.39,0.13,0.0,0.0,0.0,0.0,17.95,14.0,13.18,3.0,0.12,0.13,0.13,0.51,0.47,0.47,14.52,1.06,1.01,3.69,0.54,8.64,6.07,1.03,1.1,1.07,16.0,5.0,6.0,27.0,1.0,2.0,0.0,4.0,0.0,7.0,7.0,15.0,20.0,1.0,2.0,8.0,11.0,6.0,3.0,15.0,6.0,0.0,0.33,0.73,0.0,1.0,0.0,0.0,28.59,21.0,22.21,3.0,0.21,0.03,0.03,1.24,1.29,1.26
84754628478055,2022,Forsling-Gudas,FLA,pairing,5on5,20,2875.0,107.0,0.36,0.39,0.4,16.33,1.25,1.02,3.81,0.53,8.41,6.98,1.24,1.23,1.22,15.0,7.0,6.0,28.0,2.0,1.0,0.0,3.0,0.0,4.0,12.0,13.0,20.0,4.0,8.0,8.0,33.0,4.0,5.0,13.0,9.0,0.0,0.24,1.01,0.0,0.0,2.0,0.0,27.17,22.0,21.48,2.0,0.21,0.1,0.1,1.35,1.34,1.34,24.56,2.23,1.51,6.26,0.84,12.39,9.78,2.17,2.34,2.28,22.0,11.0,10.0,43.0,3.0,3.0,0.0,3.0,3.0,8.0,13.0,19.0,30.0,3.0,6.0,10.0,38.0,6.0,9.0,22.0,9.0,2.0,0.49,1.27,0.48,0.0,3.0,0.0,45.2,33.0,34.51,4.0,0.32,0.64,0.64,1.9,1.99,1.99
84783998478507,2022,Siegenthaler-Marino,NJD,pairing,5on5,9,884.0,73.0,0.8,0.5,0.58,11.46,1.39,0.92,2.66,0.36,5.75,3.93,1.31,1.4,1.32,9.0,6.0,1.0,16.0,1.0,2.0,0.0,1.0,0.0,6.0,5.0,8.0,14.0,1.0,2.0,4.0,11.0,5.0,1.0,7.0,7.0,1.0,0.24,0.94,0.21,0.0,1.0,0.0,15.7,15.0,14.92,1.0,0.19,0.32,0.32,1.27,1.28,1.25,7.9,0.35,0.42,2.19,0.24,4.6,3.2,0.35,0.36,0.36,8.0,3.0,5.0,16.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,7.0,10.0,1.0,2.0,3.0,10.0,0.0,2.0,9.0,2.0,0.0,0.13,0.22,0.0,0.0,1.0,0.0,16.5,11.0,11.15,0.0,0.09,0.0,0.0,0.44,0.45,0.45
847516984757868478402,2022,Hyman-Mcdavid-Kane,EDM,line,5on5,12,2066.0,127.0,0.58,0.59,0.62,22.3,2.34,1.67,5.4,0.76,11.94,8.89,2.26,2.35,2.27,21.0,10.0,13.0,44.0,1.0,3.0,0.0,5.0,3.0,10.0,9.0,20.0,30.0,3.0,6.0,15.0,36.0,6.0,8.0,20.0,9.0,2.0,0.56,1.16,0.63,1.0,0.0,0.0,44.77,31.0,31.36,3.0,0.35,0.71,0.71,1.98,2.02,1.97,14.12,1.71,0.96,3.7,0.49,7.14,4.99,1.62,1.65,1.56,13.0,6.0,11.0,30.0,1.0,4.0,1.0,3.0,1.0,7.0,3.0,12.0,18.0,3.0,6.0,13.0,27.0,5.0,6.0,11.0,6.0,2.0,0.27,0.86,0.59,0.0,1.0,0.0,29.55,19.0,18.69,3.0,0.2,0.95,0.95,0.96,0.92,0.92
84768798477498,2022,Nurse-Ceci,EDM,pairing,5on5,11,7997.0,22.0,0.47,0.44,0.47,64.53,5.77,4.31,14.07,1.99,37.12,26.74,5.58,5.92,5.72,71.0,19.0,31.0,121.0,6.0,3.0,0.0,13.0,2.0,34.0,32.0,65.0,84.0,12.0,24.0,73.0,114.0,13.0,20.0,61.0,26.0,3.0,1.91,3.0,0.86,4.0,1.0,1.0,124.83,90.0,92.04,15.0,0.89,0.7,0.7,5.96,6.1,5.94,77.24,6.54,4.88,19.19,2.5,39.36,30.52,6.33,6.4,6.2,84.0,19.0,51.0,154.0,8.0,4.0,1.0,20.0,2.0,40.0,29.0,76.0,95.0,6.0,12.0,80.0,103.0,18.0,19.0,67.0,31.0,5.0,1.84,3.56,1.14,1.0,6.0,1.0,148.59,103.0,100.39,13.0,1.03,0.84,0.84,6.74,6.61,6.45
84770188481167,2022,Hutton-Pachal,VGK,pairing,5on5,1,693.0,3.0,0.87,0.61,0.6,7.92,1.58,0.73,1.79,0.24,2.69,1.97,1.26,1.63,1.3,7.0,2.0,5.0,14.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,7.0,9.0,2.0,4.0,9.0,3.0,2.0,0.0,2.0,3.0,4.0,0.07,0.38,1.13,0.0,0.0,0.0,15.42,9.0,9.43,0.0,0.16,0.59,0.59,1.14,1.18,1.05,4.13,0.23,0.22,1.09,0.15,2.5,1.8,0.23,0.23,0.22,4.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,3.0,6.0,5.0,8.0,0.0,2.0,5.0,1.0,0.0,0.15,0.08,0.0,0.0,0.0,0.0,8.26,6.0,5.74,1.0,0.04,0.0,0.0,0.28,0.27,0.27
