team_id,season,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation
4,2016,9,8478500,Ivan Provorov,/api/v1/people/8478500,D,Defenseman,Defenseman,D
4,2016,13,8479648,Roman Lyubimov,/api/v1/people/8479648,L,Left Wing,Forward,LW
4,2016,36,8480087,Mike Vecchione,/api/v1/people/8480087,R,Right Wing,Forward,RW
4,2016,,8473461,Steve Mason,/api/v1/people/8473461,G,Goalie,Goalie,G
4,2016,30,8473607,Michal Neuvirth,/api/v1/people/8473607,G,Goalie,Goalie,G
4,2016,41,8476932,Anthony Stolarz,/api/v1/people/8476932,G,Goalie,Goalie,G
5,2016,7,8464989,Matt Cullen,/api/v1/people/8464989,C,Center,Forward,C
5,2016,32,8468309,Mark Streit,/api/v1/people/8468309,D,Defenseman,Defenseman,D
5,2016,81,8468493,Ron Hainsey,/api/v1/people/8468493,D,Defenseman,Defenseman,D
5,2016,83,8470110,Trevor Daley,/api/v1/people/8470110,D,Defenseman,Defenseman,D
5,2016,14,8470543,Chris Kunitz,/api/v1/people/8470543,L,Left Wing,Forward,LW
5,2016,21,8470611,Eric Fehr,/api/v1/people/8470611,C,Center,Forward,C
5,2016,71,8471215,Evgeni Malkin,/api/v1/people/8471215,C,Center,Forward,C
5,2016,12,8471331,Kevin Porter,/api/v1/people/8471331,C,Center,Forward,C
5,2016,87,8471675,Sidney Crosby,/api/v1/people/8471675,C,Center,Forward,C
5,2016,58,8471724,Kris Letang,/api/v1/people/8471724,D,Defenseman,Defenseman,D
5,2016,70,8471887,Patric Hornqvist,/api/v1/people/8471887,R,Right Wing,Forward,RW
5,2016,25,8473542,Tom Sestito,/api/v1/people/8473542,L,Left Wing,Forward,LW
5,2016,8,8473548,Phil Kessel,/api/v1/people/8473548,R,Right Wing,Forward,RW
5,2016,12,8474009,Nick Bonino,/api/v1/people/8474009,C,Center,Forward,C
5,2016,82,8474013,Ian Cole,/api/v1/people/8474013,D,Defenseman,Defenseman,D
5,2016,62,8474176,Carl Hagelin,/api/v1/people/8474176,L,Left Wing,Forward,LW
5,2016,4,8474602,Justin Schultz,/api/v1/people/8474602,D,Defenseman,Defenseman,D
5,2016,33,8474611,Cameron Gaunce,/api/v1/people/8474611,D,Defenseman,Defenseman,D
5,2016,55,8474660,David Warsofsky,/api/v1/people/8474660,D,Defenseman,Defenseman,D
5,2016,8,8475208,Brian Dumoulin,/api/v1/people/8475208,D,Defenseman,Defenseman,D
5,2016,17,8475810,Bryan Rust,/api/v1/people/8475810,R,Right Wing,Forward,RW
5,2016,14,8475832,Tom Kuhnhackl,/api/v1/people/8475832,R,Right Wing,Forward,RW
5,2016,43,8476162,Steve Oleksy,/api/v1/people/8476162,D,Defenseman,Defenseman,D
5,2016,26,8476293,Scott Wilson,/api/v1/people/8476293,C,Center,Forward,C
5,2016,18,8476302,Frank Corrado,/api/v1/people/8476302,D,Defenseman,Defenseman,D
5,2016,15,8476326,Josh Archibald,/api/v1/people/8476326,R,Right Wing,Forward,RW
5,2016,2,8476874,Olli Maatta,/api/v1/people/8476874,D,Defenseman,Defenseman,D
